,timestamp,symbol,vwap,delayed_trade_date
6654,2022-08-17 20:00:00,ADTX,0.167921,2022-08-17 00:00:00
6653,2022-08-17 20:00:00,GNLN,3.73869,2022-08-17 00:00:00
6651,2022-08-17 20:00:00,PLRX,19.75,2022-08-17 00:00:00
6627,2022-08-17 20:00:00,TTD,70.170136,2022-08-17 00:00:00
6626,2022-08-17 20:00:00,APPS,23.640616,2022-08-17 00:00:00
6625,2022-08-17 20:00:00,PTON,12.939687,2022-08-17 00:00:00
6600,2022-08-17 20:00:00,FANG,125.769852,2022-08-17 00:00:00
6599,2022-08-17 20:00:00,LHCG,162.43,2022-08-17 00:00:00
6598,2022-08-17 20:00:00,FTMUSD,0.0,2022-08-17 00:00:00
6597,2022-08-17 20:00:00,RYTM,24.147087,2022-08-17 00:00:00
6596,2022-08-17 20:00:00,CREX,0.6354,2022-08-17 00:00:00
6595,2022-08-17 20:00:00,BIMI,0.460041,2022-08-17 00:00:00
6594,2022-08-17 20:00:00,ALRN,0.213791,2022-08-17 00:00:00
6593,2022-08-17 20:00:00,CDLX,16.95,2022-08-17 00:00:00
6592,2022-08-17 20:00:00,ADVM,1.35,2022-08-17 00:00:00
6601,2022-08-17 20:00:00,IDRA,0.430532,2022-08-17 00:00:00
6591,2022-08-17 20:00:00,BDSX,2.15903,2022-08-17 00:00:00
6589,2022-08-17 20:00:00,AVGO,538.595522,2022-08-17 00:00:00
6588,2022-08-17 20:00:00,VERU,23.779932,2022-08-17 00:00:00
6587,2022-08-17 20:00:00,AGLE,0.5202,2022-08-17 00:00:00
6586,2022-08-17 20:00:00,TTOO,0.143668,2022-08-17 00:00:00
6585,2022-08-17 20:00:00,TTNP,1.650919,2022-08-17 00:00:00
6584,2022-08-17 20:00:00,OEG,0.0,2022-08-17 00:00:00
6583,2022-08-17 20:00:00,CRWD,196.890513,2022-08-17 00:00:00
6582,2022-08-17 20:00:00,VRM,2.176195,2022-08-17 00:00:00
6581,2022-08-17 20:00:00,OPTN,4.02,2022-08-17 00:00:00
6590,2022-08-17 20:00:00,WEAT,7.999917,2022-08-17 00:00:00
6602,2022-08-17 20:00:00,LYRA,6.13,2022-08-17 00:00:00
6580,2022-08-17 20:00:00,AMZN,142.099155,2022-08-17 00:00:00
6604,2022-08-17 20:00:00,CSBR,9.42,2022-08-17 00:00:00
6624,2022-08-17 20:00:00,ROKU,78.424475,2022-08-17 00:00:00
6623,2022-08-17 20:00:00,MGTA,1.7,2022-08-17 00:00:00
6622,2022-08-17 20:00:00,CAR,182.39995,2022-08-17 00:00:00
6621,2022-08-17 20:00:00,GOCO,0.564239,2022-08-17 00:00:00
6620,2022-08-17 20:00:00,SAL,24.188235,2022-08-17 00:00:00
6603,2022-08-17 20:00:00,GHSI,0.163633,2022-08-17 00:00:00
6618,2022-08-17 20:00:00,UUP,28.530886,2022-08-17 00:00:00
6617,2022-08-17 20:00:00,AXLA,2.64,2022-08-17 00:00:00
6616,2022-08-17 20:00:00,PRAX,4.2,2022-08-17 00:00:00
6615,2022-08-17 20:00:00,ENDP,0.285526,2022-08-17 00:00:00
6619,2022-08-17 20:00:00,ONVO,2.983902,2022-08-17 00:00:00
6613,2022-08-17 20:00:00,CORN,24.802174,2022-08-17 00:00:00
6612,2022-08-17 20:00:00,UUUU,6.19033,2022-08-17 00:00:00
6611,2022-08-17 20:00:00,REFR,2.41,2022-08-17 00:00:00
6610,2022-08-17 20:00:00,PUBM,22.22,2022-08-17 00:00:00
6609,2022-08-17 20:00:00,AAPL,174.551808,2022-08-17 00:00:00
6608,2022-08-17 20:00:00,RUBY,0.751297,2022-08-17 00:00:00
6607,2022-08-17 20:00:00,F,16.030458,2022-08-17 00:00:00
6606,2022-08-17 20:00:00,TNXP,1.61226,2022-08-17 00:00:00
6605,2022-08-17 20:00:00,MSFT,291.319624,2022-08-17 00:00:00
6614,2022-08-17 20:00:00,LOGC,0.414623,2022-08-17 00:00:00
6736,2022-08-17 21:00:00,NFLX,240.905299,2022-08-17 00:00:00
6737,2022-08-17 21:00:00,EIGR,9.41,2022-08-17 00:00:00
6738,2022-08-17 21:00:00,EHTH,8.62,2022-08-17 00:00:00
6743,2022-08-17 21:00:00,AMD,98.216532,2022-08-17 00:00:00
6740,2022-08-17 21:00:00,STIM,4.305498,2022-08-17 00:00:00
6741,2022-08-17 21:00:00,OPEN,5.114839,2022-08-17 00:00:00
6742,2022-08-17 21:00:00,LTRPB,39.8,2022-08-17 00:00:00
6739,2022-08-17 21:00:00,ALNA,0.111741,2022-08-17 00:00:00
6735,2022-08-17 21:00:00,CAPR,5.35,2022-08-17 00:00:00
6724,2022-08-17 21:00:00,MBCN,28.075,2022-08-17 00:00:00
6733,2022-08-17 21:00:00,EYES,1.870625,2022-08-17 00:00:00
6732,2022-08-17 21:00:00,LWAY,6.420046,2022-08-17 00:00:00
6731,2022-08-17 21:00:00,BTCUSD,0.0,2022-08-17 00:00:00
6730,2022-08-17 21:00:00,META,174.615442,2022-08-17 00:00:00
6729,2022-08-17 21:00:00,INTU,478.302849,2022-08-17 00:00:00
6728,2022-08-17 21:00:00,CFRX,0.315024,2022-08-17 00:00:00
6727,2022-08-17 21:00:00,UPST,33.030889,2022-08-17 00:00:00
6726,2022-08-17 21:00:00,OKTA,101.720046,2022-08-17 00:00:00
6725,2022-08-17 21:00:00,CDK,0.0,2022-08-17 00:00:00
6744,2022-08-17 21:00:00,OILK,47.11222,2022-08-17 00:00:00
6734,2022-08-17 21:00:00,MELI,997.9,2022-08-17 00:00:00
6745,2022-08-17 21:00:00,PLRX,19.75,2022-08-17 00:00:00
6756,2022-08-17 21:00:00,HYRE,1.29,2022-08-17 00:00:00
6747,2022-08-17 21:00:00,GNLN,3.73869,2022-08-17 00:00:00
6723,2022-08-17 21:00:00,AAP,209.98,2022-08-17 00:00:00
6767,2022-08-17 21:00:00,KIRK,5.602417,2022-08-17 00:00:00
6766,2022-08-17 21:00:00,PRCH,2.628864,2022-08-17 00:00:00
6765,2022-08-17 21:00:00,EAR,3.057427,2022-08-17 00:00:00
6764,2022-08-17 21:00:00,BTCUSDT,23332.397811,2022-08-17 00:00:00
6763,2022-08-17 21:00:00,NVDA,183.374338,2022-08-17 00:00:00
6762,2022-08-17 21:00:00,DOCU,69.730906,2022-08-17 00:00:00
6761,2022-08-17 21:00:00,MANT,95.85,2022-08-17 00:00:00
6760,2022-08-17 21:00:00,ZM,102.684019,2022-08-17 00:00:00
6746,2022-08-17 21:00:00,COGT,15.756472,2022-08-17 00:00:00
6759,2022-08-17 21:00:00,TSLA,911.461767,2022-08-17 00:00:00
6757,2022-08-17 21:00:00,ETSY,117.022477,2022-08-17 00:00:00
6755,2022-08-17 21:00:00,REAL,3.152878,2022-08-17 00:00:00
6754,2022-08-17 21:00:00,INZY,3.523934,2022-08-17 00:00:00
6753,2022-08-17 21:00:00,DBVT,2.56,2022-08-17 00:00:00
6752,2022-08-17 21:00:00,FTNT,51.91027,2022-08-17 00:00:00
6751,2022-08-17 21:00:00,PLBC,30.71,2022-08-17 00:00:00
6750,2022-08-17 21:00:00,ECOR,0.613433,2022-08-17 00:00:00
6749,2022-08-17 21:00:00,AAL,14.970992,2022-08-17 00:00:00
6748,2022-08-17 21:00:00,ADTX,0.1667,2022-08-17 00:00:00
6758,2022-08-17 21:00:00,BIOL,4.7627,2022-08-17 00:00:00
6722,2022-08-17 21:00:00,SNGX,0.839923,2022-08-17 00:00:00
6721,2022-08-17 21:00:00,TTD,70.216331,2022-08-17 00:00:00
6674,2022-08-17 21:00:00,AMZN,141.978411,2022-08-17 00:00:00
6694,2022-08-17 21:00:00,FANG,125.769852,2022-08-17 00:00:00
6693,2022-08-17 21:00:00,LHCG,162.43,2022-08-17 00:00:00
6692,2022-08-17 21:00:00,FTMUSD,0.0,2022-08-17 00:00:00
6691,2022-08-17 21:00:00,RYTM,24.147087,2022-08-17 00:00:00
6690,2022-08-17 21:00:00,CREX,0.6354,2022-08-17 00:00:00
6689,2022-08-17 21:00:00,BIMI,0.458,2022-08-17 00:00:00
6688,2022-08-17 21:00:00,ALRN,0.213791,2022-08-17 00:00:00
6687,2022-08-17 21:00:00,CDLX,16.95,2022-08-17 00:00:00
6685,2022-08-17 21:00:00,BDSX,2.15903,2022-08-17 00:00:00
6695,2022-08-17 21:00:00,IDRA,0.41919,2022-08-17 00:00:00
6684,2022-08-17 21:00:00,WEAT,7.98598,2022-08-17 00:00:00
6682,2022-08-17 21:00:00,VERU,23.556277,2022-08-17 00:00:00
6681,2022-08-17 21:00:00,AGLE,0.53,2022-08-17 00:00:00
6680,2022-08-17 21:00:00,TTOO,0.143387,2022-08-17 00:00:00
6679,2022-08-17 21:00:00,TTNP,1.55,2022-08-17 00:00:00
6678,2022-08-17 21:00:00,OEG,0.0,2022-08-17 00:00:00
6677,2022-08-17 21:00:00,CRWD,197.191384,2022-08-17 00:00:00
6676,2022-08-17 21:00:00,VRM,2.137651,2022-08-17 00:00:00
6675,2022-08-17 21:00:00,OPTN,4.02,2022-08-17 00:00:00
6720,2022-08-17 21:00:00,APPS,23.640616,2022-08-17 00:00:00
6683,2022-08-17 21:00:00,AVGO,540.519376,2022-08-17 00:00:00
6696,2022-08-17 21:00:00,LYRA,6.13,2022-08-17 00:00:00
6686,2022-08-17 21:00:00,ADVM,1.32,2022-08-17 00:00:00
6698,2022-08-17 21:00:00,CSBR,9.42,2022-08-17 00:00:00
6697,2022-08-17 21:00:00,GHSI,0.162349,2022-08-17 00:00:00
6718,2022-08-17 21:00:00,ROKU,78.48931,2022-08-17 00:00:00
6717,2022-08-17 21:00:00,MGTA,1.7,2022-08-17 00:00:00
6716,2022-08-17 21:00:00,CAR,182.39995,2022-08-17 00:00:00
6715,2022-08-17 21:00:00,GOCO,0.57,2022-08-17 00:00:00
6714,2022-08-17 21:00:00,SAL,24.188235,2022-08-17 00:00:00
6713,2022-08-17 21:00:00,ONVO,2.983902,2022-08-17 00:00:00
6712,2022-08-17 21:00:00,UUP,28.57288,2022-08-17 00:00:00
6711,2022-08-17 21:00:00,AXLA,2.55,2022-08-17 00:00:00
6710,2022-08-17 21:00:00,PRAX,4.2,2022-08-17 00:00:00
6709,2022-08-17 21:00:00,ENDP,0.315051,2022-08-17 00:00:00
6719,2022-08-17 21:00:00,PTON,12.946503,2022-08-17 00:00:00
6699,2022-08-17 21:00:00,MSFT,291.0409,2022-08-17 00:00:00
6707,2022-08-17 21:00:00,CORN,24.802174,2022-08-17 00:00:00
6706,2022-08-17 21:00:00,UUUU,6.203599,2022-08-17 00:00:00
6705,2022-08-17 21:00:00,REFR,2.41,2022-08-17 00:00:00
6704,2022-08-17 21:00:00,PUBM,22.22,2022-08-17 00:00:00
6703,2022-08-17 21:00:00,AAPL,173.946797,2022-08-17 00:00:00
6702,2022-08-17 21:00:00,RUBY,0.777609,2022-08-17 00:00:00
6701,2022-08-17 21:00:00,F,16.006635,2022-08-17 00:00:00
6700,2022-08-17 21:00:00,TNXP,1.5016,2022-08-17 00:00:00
6708,2022-08-17 21:00:00,LOGC,0.414623,2022-08-17 00:00:00
6830,2022-08-18 13:00:00,NFLX,240.816828,2022-08-18 00:00:00
6831,2022-08-18 13:00:00,EIGR,9.053209,2022-08-18 00:00:00
6832,2022-08-18 13:00:00,EHTH,8.525673,2022-08-18 00:00:00
6837,2022-08-18 13:00:00,AMD,97.902669,2022-08-18 00:00:00
6834,2022-08-18 13:00:00,STIM,4.336074,2022-08-18 00:00:00
6835,2022-08-18 13:00:00,OPEN,4.956288,2022-08-18 00:00:00
6836,2022-08-18 13:00:00,LTRPB,38.152823,2022-08-18 00:00:00
6829,2022-08-18 13:00:00,CAPR,5.291999,2022-08-18 00:00:00
6833,2022-08-18 13:00:00,ALNA,0.115797,2022-08-18 00:00:00
6828,2022-08-18 13:00:00,MELI,984.697651,2022-08-18 00:00:00
6822,2022-08-18 13:00:00,CFRX,0.316961,2022-08-18 00:00:00
6826,2022-08-18 13:00:00,LWAY,6.833424,2022-08-18 00:00:00
6825,2022-08-18 13:00:00,BTCUSD,0.0,2022-08-18 00:00:00
6824,2022-08-18 13:00:00,META,173.17213,2022-08-18 00:00:00
6823,2022-08-18 13:00:00,INTU,475.522649,2022-08-18 00:00:00
6821,2022-08-18 13:00:00,UPST,32.257249,2022-08-18 00:00:00
6820,2022-08-18 13:00:00,OKTA,100.433212,2022-08-18 00:00:00
6819,2022-08-18 13:00:00,CDK,0.0,2022-08-18 00:00:00
6818,2022-08-18 13:00:00,MBCN,28.011791,2022-08-18 00:00:00
6817,2022-08-18 13:00:00,AAP,209.597555,2022-08-18 00:00:00
6827,2022-08-18 13:00:00,EYES,1.882647,2022-08-18 00:00:00
6838,2022-08-18 13:00:00,OILK,48.156959,2022-08-18 00:00:00
6816,2022-08-18 13:00:00,SNGX,0.811223,2022-08-18 00:00:00
6840,2022-08-18 13:00:00,COGT,15.299509,2022-08-18 00:00:00
6861,2022-08-18 13:00:00,KIRK,5.369988,2022-08-18 00:00:00
6860,2022-08-18 13:00:00,PRCH,2.595324,2022-08-18 00:00:00
6859,2022-08-18 13:00:00,EAR,2.690829,2022-08-18 00:00:00
6858,2022-08-18 13:00:00,BTCUSDT,23492.674684,2022-08-18 00:00:00
6857,2022-08-18 13:00:00,NVDA,183.890365,2022-08-18 00:00:00
6856,2022-08-18 13:00:00,DOCU,69.381259,2022-08-18 00:00:00
6855,2022-08-18 13:00:00,MANT,95.772982,2022-08-18 00:00:00
6854,2022-08-18 13:00:00,ZM,101.809328,2022-08-18 00:00:00
6853,2022-08-18 13:00:00,TSLA,913.352509,2022-08-18 00:00:00
6852,2022-08-18 13:00:00,BIOL,4.666554,2022-08-18 00:00:00
6851,2022-08-18 13:00:00,ETSY,115.046271,2022-08-18 00:00:00
6850,2022-08-18 13:00:00,HYRE,1.298094,2022-08-18 00:00:00
6849,2022-08-18 13:00:00,REAL,3.072617,2022-08-18 00:00:00
6848,2022-08-18 13:00:00,INZY,3.457013,2022-08-18 00:00:00
6847,2022-08-18 13:00:00,DBVT,2.516952,2022-08-18 00:00:00
6846,2022-08-18 13:00:00,FTNT,52.145991,2022-08-18 00:00:00
6845,2022-08-18 13:00:00,PLBC,30.71,2022-08-18 00:00:00
6844,2022-08-18 13:00:00,ECOR,0.606882,2022-08-18 00:00:00
6843,2022-08-18 13:00:00,AAL,14.872913,2022-08-18 00:00:00
6842,2022-08-18 13:00:00,ADTX,0.164056,2022-08-18 00:00:00
6841,2022-08-18 13:00:00,GNLN,3.685511,2022-08-18 00:00:00
6839,2022-08-18 13:00:00,PLRX,19.79315,2022-08-18 00:00:00
6815,2022-08-18 13:00:00,TTD,70.327077,2022-08-18 00:00:00
6814,2022-08-18 13:00:00,APPS,23.586286,2022-08-18 00:00:00
6813,2022-08-18 13:00:00,PTON,12.560803,2022-08-18 00:00:00
6788,2022-08-18 13:00:00,FANG,128.10038,2022-08-18 00:00:00
6787,2022-08-18 13:00:00,LHCG,162.679189,2022-08-18 00:00:00
6786,2022-08-18 13:00:00,FTMUSD,0.0,2022-08-18 00:00:00
6785,2022-08-18 13:00:00,RYTM,23.651619,2022-08-18 00:00:00
6784,2022-08-18 13:00:00,CREX,0.612743,2022-08-18 00:00:00
6783,2022-08-18 13:00:00,BIMI,0.460864,2022-08-18 00:00:00
6782,2022-08-18 13:00:00,ALRN,0.221562,2022-08-18 00:00:00
6781,2022-08-18 13:00:00,CDLX,16.649178,2022-08-18 00:00:00
6779,2022-08-18 13:00:00,BDSX,2.23655,2022-08-18 00:00:00
6789,2022-08-18 13:00:00,IDRA,0.440176,2022-08-18 00:00:00
6778,2022-08-18 13:00:00,WEAT,7.73489,2022-08-18 00:00:00
6776,2022-08-18 13:00:00,VERU,21.965288,2022-08-18 00:00:00
6775,2022-08-18 13:00:00,AGLE,0.512805,2022-08-18 00:00:00
6774,2022-08-18 13:00:00,TTOO,0.13795,2022-08-18 00:00:00
6773,2022-08-18 13:00:00,TTNP,1.540398,2022-08-18 00:00:00
6772,2022-08-18 13:00:00,OEG,0.0,2022-08-18 00:00:00
6771,2022-08-18 13:00:00,CRWD,195.108048,2022-08-18 00:00:00
6770,2022-08-18 13:00:00,VRM,2.121521,2022-08-18 00:00:00
6769,2022-08-18 13:00:00,OPTN,3.956449,2022-08-18 00:00:00
6768,2022-08-18 13:00:00,AMZN,141.200919,2022-08-18 00:00:00
6777,2022-08-18 13:00:00,AVGO,548.336648,2022-08-18 00:00:00
6790,2022-08-18 13:00:00,LYRA,6.06,2022-08-18 00:00:00
6780,2022-08-18 13:00:00,ADVM,1.337171,2022-08-18 00:00:00
6792,2022-08-18 13:00:00,CSBR,9.35,2022-08-18 00:00:00
6791,2022-08-18 13:00:00,GHSI,0.162705,2022-08-18 00:00:00
6811,2022-08-18 13:00:00,MGTA,1.714505,2022-08-18 00:00:00
6810,2022-08-18 13:00:00,CAR,179.569919,2022-08-18 00:00:00
6809,2022-08-18 13:00:00,GOCO,0.55782,2022-08-18 00:00:00
6808,2022-08-18 13:00:00,SAL,24.188235,2022-08-18 00:00:00
6807,2022-08-18 13:00:00,ONVO,2.908537,2022-08-18 00:00:00
6806,2022-08-18 13:00:00,UUP,28.62305,2022-08-18 00:00:00
6805,2022-08-18 13:00:00,AXLA,2.637816,2022-08-18 00:00:00
6804,2022-08-18 13:00:00,PRAX,4.070797,2022-08-18 00:00:00
6803,2022-08-18 13:00:00,ENDP,0.326925,2022-08-18 00:00:00
6812,2022-08-18 13:00:00,ROKU,77.603073,2022-08-18 00:00:00
6801,2022-08-18 13:00:00,CORN,24.635698,2022-08-18 00:00:00
6802,2022-08-18 13:00:00,LOGC,0.41873,2022-08-18 00:00:00
6794,2022-08-18 13:00:00,TNXP,1.433102,2022-08-18 00:00:00
6795,2022-08-18 13:00:00,F,15.989467,2022-08-18 00:00:00
6796,2022-08-18 13:00:00,RUBY,0.747475,2022-08-18 00:00:00
6793,2022-08-18 13:00:00,MSFT,290.248081,2022-08-18 00:00:00
6798,2022-08-18 13:00:00,PUBM,22.30709,2022-08-18 00:00:00
6799,2022-08-18 13:00:00,REFR,2.285151,2022-08-18 00:00:00
6800,2022-08-18 13:00:00,UUUU,6.175212,2022-08-18 00:00:00
6797,2022-08-18 13:00:00,AAPL,173.885633,2022-08-18 00:00:00
6922,2022-08-18 14:00:00,MELI,981.334795,2022-08-18 00:00:00
6929,2022-08-18 14:00:00,OPEN,5.049767,2022-08-18 00:00:00
6928,2022-08-18 14:00:00,STIM,4.29774,2022-08-18 00:00:00
6927,2022-08-18 14:00:00,ALNA,0.112453,2022-08-18 00:00:00
6926,2022-08-18 14:00:00,EHTH,8.469811,2022-08-18 00:00:00
6925,2022-08-18 14:00:00,EIGR,9.157919,2022-08-18 00:00:00
6930,2022-08-18 14:00:00,LTRPB,36.51408,2022-08-18 00:00:00
6924,2022-08-18 14:00:00,NFLX,241.717883,2022-08-18 00:00:00
6923,2022-08-18 14:00:00,CAPR,5.415795,2022-08-18 00:00:00
6921,2022-08-18 14:00:00,EYES,1.859296,2022-08-18 00:00:00
6916,2022-08-18 14:00:00,CFRX,0.30972,2022-08-18 00:00:00
6919,2022-08-18 14:00:00,BTCUSD,0.0,2022-08-18 00:00:00
6918,2022-08-18 14:00:00,META,173.606764,2022-08-18 00:00:00
6917,2022-08-18 14:00:00,INTU,474.363926,2022-08-18 00:00:00
6915,2022-08-18 14:00:00,UPST,31.707822,2022-08-18 00:00:00
6914,2022-08-18 14:00:00,OKTA,101.042208,2022-08-18 00:00:00
6913,2022-08-18 14:00:00,CDK,0.0,2022-08-18 00:00:00
6912,2022-08-18 14:00:00,MBCN,28.011791,2022-08-18 00:00:00
6911,2022-08-18 14:00:00,AAP,209.177383,2022-08-18 00:00:00
6931,2022-08-18 14:00:00,AMD,98.585461,2022-08-18 00:00:00
6920,2022-08-18 14:00:00,LWAY,6.83406,2022-08-18 00:00:00
6932,2022-08-18 14:00:00,OILK,48.273044,2022-08-18 00:00:00
6955,2022-08-18 14:00:00,KIRK,4.949554,2022-08-18 00:00:00
6934,2022-08-18 14:00:00,COGT,15.105196,2022-08-18 00:00:00
6910,2022-08-18 14:00:00,SNGX,0.842332,2022-08-18 00:00:00
6954,2022-08-18 14:00:00,PRCH,2.583409,2022-08-18 00:00:00
6953,2022-08-18 14:00:00,EAR,2.416476,2022-08-18 00:00:00
6952,2022-08-18 14:00:00,BTCUSDT,23432.248487,2022-08-18 00:00:00
6951,2022-08-18 14:00:00,NVDA,185.253298,2022-08-18 00:00:00
6950,2022-08-18 14:00:00,DOCU,69.140222,2022-08-18 00:00:00
6949,2022-08-18 14:00:00,MANT,95.770335,2022-08-18 00:00:00
6948,2022-08-18 14:00:00,ZM,103.43178,2022-08-18 00:00:00
6947,2022-08-18 14:00:00,TSLA,912.07515,2022-08-18 00:00:00
6946,2022-08-18 14:00:00,BIOL,4.600333,2022-08-18 00:00:00
6945,2022-08-18 14:00:00,ETSY,113.993882,2022-08-18 00:00:00
6944,2022-08-18 14:00:00,HYRE,1.211537,2022-08-18 00:00:00
6943,2022-08-18 14:00:00,REAL,3.072516,2022-08-18 00:00:00
6942,2022-08-18 14:00:00,INZY,3.410218,2022-08-18 00:00:00
6941,2022-08-18 14:00:00,DBVT,2.501778,2022-08-18 00:00:00
6940,2022-08-18 14:00:00,FTNT,52.128666,2022-08-18 00:00:00
6939,2022-08-18 14:00:00,PLBC,30.71,2022-08-18 00:00:00
6938,2022-08-18 14:00:00,ECOR,0.611419,2022-08-18 00:00:00
6937,2022-08-18 14:00:00,AAL,14.892316,2022-08-18 00:00:00
6936,2022-08-18 14:00:00,ADTX,0.161658,2022-08-18 00:00:00
6935,2022-08-18 14:00:00,GNLN,3.479302,2022-08-18 00:00:00
6933,2022-08-18 14:00:00,PLRX,19.517371,2022-08-18 00:00:00
6909,2022-08-18 14:00:00,TTD,69.622301,2022-08-18 00:00:00
6908,2022-08-18 14:00:00,APPS,23.645904,2022-08-18 00:00:00
6907,2022-08-18 14:00:00,PTON,12.476939,2022-08-18 00:00:00
6882,2022-08-18 14:00:00,FANG,128.457865,2022-08-18 00:00:00
6881,2022-08-18 14:00:00,LHCG,162.67513,2022-08-18 00:00:00
6880,2022-08-18 14:00:00,FTMUSD,0.0,2022-08-18 00:00:00
6879,2022-08-18 14:00:00,RYTM,22.429063,2022-08-18 00:00:00
6878,2022-08-18 14:00:00,CREX,0.613335,2022-08-18 00:00:00
6877,2022-08-18 14:00:00,BIMI,0.464623,2022-08-18 00:00:00
6876,2022-08-18 14:00:00,ALRN,0.221191,2022-08-18 00:00:00
6875,2022-08-18 14:00:00,CDLX,16.425907,2022-08-18 00:00:00
6874,2022-08-18 14:00:00,ADVM,1.3218,2022-08-18 00:00:00
6883,2022-08-18 14:00:00,IDRA,0.427867,2022-08-18 00:00:00
6873,2022-08-18 14:00:00,BDSX,2.20641,2022-08-18 00:00:00
6871,2022-08-18 14:00:00,AVGO,553.677948,2022-08-18 00:00:00
6870,2022-08-18 14:00:00,VERU,20.760909,2022-08-18 00:00:00
6869,2022-08-18 14:00:00,AGLE,0.514857,2022-08-18 00:00:00
6868,2022-08-18 14:00:00,TTOO,0.133575,2022-08-18 00:00:00
6867,2022-08-18 14:00:00,TTNP,1.545598,2022-08-18 00:00:00
6866,2022-08-18 14:00:00,OEG,0.0,2022-08-18 00:00:00
6865,2022-08-18 14:00:00,CRWD,195.358661,2022-08-18 00:00:00
6864,2022-08-18 14:00:00,VRM,2.072709,2022-08-18 00:00:00
6863,2022-08-18 14:00:00,OPTN,3.943607,2022-08-18 00:00:00
6872,2022-08-18 14:00:00,WEAT,7.686603,2022-08-18 00:00:00
6884,2022-08-18 14:00:00,LYRA,6.046044,2022-08-18 00:00:00
6862,2022-08-18 14:00:00,AMZN,141.383898,2022-08-18 00:00:00
6886,2022-08-18 14:00:00,CSBR,9.35,2022-08-18 00:00:00
6906,2022-08-18 14:00:00,ROKU,77.957189,2022-08-18 00:00:00
6905,2022-08-18 14:00:00,MGTA,1.725906,2022-08-18 00:00:00
6904,2022-08-18 14:00:00,CAR,179.532175,2022-08-18 00:00:00
6903,2022-08-18 14:00:00,GOCO,0.546372,2022-08-18 00:00:00
6902,2022-08-18 14:00:00,SAL,24.3045,2022-08-18 00:00:00
6885,2022-08-18 14:00:00,GHSI,0.158638,2022-08-18 00:00:00
6900,2022-08-18 14:00:00,UUP,28.652406,2022-08-18 00:00:00
6899,2022-08-18 14:00:00,AXLA,2.609366,2022-08-18 00:00:00
6898,2022-08-18 14:00:00,PRAX,3.922352,2022-08-18 00:00:00
6897,2022-08-18 14:00:00,ENDP,0.324157,2022-08-18 00:00:00
6901,2022-08-18 14:00:00,ONVO,2.990138,2022-08-18 00:00:00
6895,2022-08-18 14:00:00,CORN,24.69506,2022-08-18 00:00:00
6894,2022-08-18 14:00:00,UUUU,6.152894,2022-08-18 00:00:00
6893,2022-08-18 14:00:00,REFR,2.432142,2022-08-18 00:00:00
6892,2022-08-18 14:00:00,PUBM,22.412662,2022-08-18 00:00:00
6891,2022-08-18 14:00:00,AAPL,173.730497,2022-08-18 00:00:00
6890,2022-08-18 14:00:00,RUBY,0.741348,2022-08-18 00:00:00
6889,2022-08-18 14:00:00,F,15.953746,2022-08-18 00:00:00
6888,2022-08-18 14:00:00,TNXP,1.409038,2022-08-18 00:00:00
6887,2022-08-18 14:00:00,MSFT,290.101207,2022-08-18 00:00:00
6896,2022-08-18 14:00:00,LOGC,0.392164,2022-08-18 00:00:00
7018,2022-08-18 15:00:00,NFLX,244.761975,2022-08-18 00:00:00
7019,2022-08-18 15:00:00,EIGR,9.38456,2022-08-18 00:00:00
7020,2022-08-18 15:00:00,EHTH,8.497283,2022-08-18 00:00:00
7025,2022-08-18 15:00:00,AMD,99.935568,2022-08-18 00:00:00
7022,2022-08-18 15:00:00,STIM,4.284914,2022-08-18 00:00:00
7023,2022-08-18 15:00:00,OPEN,5.01883,2022-08-18 00:00:00
7024,2022-08-18 15:00:00,LTRPB,34.561552,2022-08-18 00:00:00
7021,2022-08-18 15:00:00,ALNA,0.112563,2022-08-18 00:00:00
7017,2022-08-18 15:00:00,CAPR,5.490999,2022-08-18 00:00:00
7006,2022-08-18 15:00:00,MBCN,27.539956,2022-08-18 00:00:00
7015,2022-08-18 15:00:00,EYES,1.873238,2022-08-18 00:00:00
7014,2022-08-18 15:00:00,LWAY,6.83406,2022-08-18 00:00:00
7013,2022-08-18 15:00:00,BTCUSD,0.0,2022-08-18 00:00:00
7012,2022-08-18 15:00:00,META,175.082171,2022-08-18 00:00:00
7011,2022-08-18 15:00:00,INTU,475.330187,2022-08-18 00:00:00
7010,2022-08-18 15:00:00,CFRX,0.311101,2022-08-18 00:00:00
7009,2022-08-18 15:00:00,UPST,32.109086,2022-08-18 00:00:00
7008,2022-08-18 15:00:00,OKTA,101.992103,2022-08-18 00:00:00
7007,2022-08-18 15:00:00,CDK,0.0,2022-08-18 00:00:00
7026,2022-08-18 15:00:00,OILK,48.317145,2022-08-18 00:00:00
7016,2022-08-18 15:00:00,MELI,987.876276,2022-08-18 00:00:00
7027,2022-08-18 15:00:00,PLRX,19.92565,2022-08-18 00:00:00
7038,2022-08-18 15:00:00,HYRE,1.192205,2022-08-18 00:00:00
7029,2022-08-18 15:00:00,GNLN,3.389225,2022-08-18 00:00:00
7005,2022-08-18 15:00:00,AAP,208.002228,2022-08-18 00:00:00
7049,2022-08-18 15:00:00,KIRK,5.17348,2022-08-18 00:00:00
7048,2022-08-18 15:00:00,PRCH,2.612639,2022-08-18 00:00:00
7047,2022-08-18 15:00:00,EAR,2.416499,2022-08-18 00:00:00
7046,2022-08-18 15:00:00,BTCUSDT,23418.857483,2022-08-18 00:00:00
